y,z,rho,triangles,initial.mesh,Y,Z,name,vertices,attributes
394,21,1.4871,5654,TRUE,39448.327,2051.283,vert3,2543,2543
395,18,1.1786,1592,TRUE,39521.227,1798.08,vert1,839,839
395,18,1.1786,1592,TRUE,39723.044,1787.938,vert2,1177,1177
395,18,1.1786,1592,TRUE,39565.87,1948.029,vert3,3773,3773
405,21,1.4769,2333,TRUE,40486.933,2220.665,vert1,1089,1089
405,21,1.4769,2333,TRUE,40557.352,2035.576,vert2,1150,1150
405,21,1.4769,2333,TRUE,40683.014,2144.885,vert3,3732,3732
406,24,1.8847,2365,TRUE,40729.453,2472.68,vert1,1099,1099
406,24,1.8847,2365,TRUE,40648.553,2307.833,vert2,1182,1182
406,24,1.8847,2365,TRUE,40587.96,2544.844,vert3,3736,3736
409,21,1.573,1825,TRUE,40848.857,2129.536,vert1,890,890
409,21,1.573,1825,TRUE,41012.93,2267.817,vert2,1146,1146
409,21,1.573,1825,TRUE,41064.448,2059.521,vert3,1179,1179
408,24,1.8831,2366,TRUE,40729.453,2472.68,vert1,1099,1099
408,24,1.8831,2366,TRUE,40831.999,2316.017,vert2,1243,1243
408,24,1.8831,2366,TRUE,40904.41,2507.998,vert3,3733,3733
416,25,2.5551,1892,TRUE,41709.588,2364.19,vert1,904,904
416,25,2.5551,1892,TRUE,41788.635,2612.418,vert2,1181,1181
416,25,2.5551,1892,TRUE,41598.93,2536.129,vert3,3727,3727
420,17,2.4518,8062,TRUE,42152.042,1945.572,vert1,3724,3724
420,17,2.4518,8062,TRUE,41936.417,1745.249,vert2,4511,4511
420,17,2.4518,8062,TRUE,42093.75,1638.744,vert3,4513,4513
413,24,2.2676,2329,TRUE,41417.508,2358.511,vert1,1088,1088
413,24,2.2676,2329,TRUE,41271.122,2500.649,vert2,1090,1090
413,24,2.2676,2329,TRUE,41416.733,2628.929,vert3,2498,2498
416,17,1.9073,2034,TRUE,41740.748,1833.373,vert1,974,974
416,17,1.9073,2034,TRUE,41538.811,1804.462,vert2,1176,1176
416,17,1.9073,2034,TRUE,41774.483,1646.986,vert3,4512,4512
415,24,2.3297,1891,TRUE,41709.588,2364.19,vert1,904,904
415,24,2.3297,1891,TRUE,41417.508,2358.511,vert2,1088,1088
415,24,2.3297,1891,TRUE,41598.93,2536.129,vert3,3727,3727
414,22,1.9369,1570,TRUE,41284.492,2113.946,vert1,827,827
414,22,1.9369,1570,TRUE,41417.508,2358.511,vert2,1088,1088
414,22,1.9369,1570,TRUE,41522.102,2183.32,vert3,2492,2492
422,23,3.0276,9430,TRUE,42131.167,2366.64,vert1,4509,4509
422,23,3.0276,9430,TRUE,42322.282,2174.339,vert2,4521,4521
422,23,3.0276,9430,TRUE,42317.625,2360.83,vert3,4988,4988
423,22,3.1553,9448,TRUE,42322.282,2174.339,vert1,4521,4521
423,22,3.1553,9448,TRUE,42317.625,2360.83,vert2,4988,4988
423,22,3.1553,9448,TRUE,42473.857,2264.038,vert3,4989,4989
427,22,3.6096,9440,TRUE,42590.018,2131.647,vert1,4517,4517
427,22,3.6096,9440,TRUE,42687.303,2289.282,vert2,4538,4538
427,22,3.6096,9440,TRUE,42855.923,2195.711,vert3,4541,4541
427,22,3.6096,9480,TRUE,42843.932,2388.18,vert1,4533,4533
427,22,3.6096,9480,TRUE,42687.303,2289.282,vert2,4538,4538
427,22,3.6096,9480,TRUE,42855.923,2195.711,vert3,4541,4541
426,24,3.7584,9465,TRUE,42486.682,2439.697,vert1,4528,4528
426,24,3.7584,9465,TRUE,42673.974,2474.04,vert2,4537,4537
426,24,3.7584,9465,TRUE,42687.303,2289.282,vert3,4538,4538
431,23,4.8419,9497,TRUE,43240.335,2279.955,vert1,4542,4542
431,23,4.8419,9497,TRUE,43033.76,2303.398,vert2,4543,4543
431,23,4.8419,9497,TRUE,43169.138,2574.441,vert3,4544,4544
427,22,3.9123,9440,TRUE,42590.018,2131.647,vert1,4517,4517
427,22,3.9123,9440,TRUE,42687.303,2289.282,vert2,4538,4538
427,22,3.9123,9440,TRUE,42855.923,2195.711,vert3,4541,4541
427,22,3.9123,9480,TRUE,42843.932,2388.18,vert1,4533,4533
427,22,3.9123,9480,TRUE,42687.303,2289.282,vert2,4538,4538
427,22,3.9123,9480,TRUE,42855.923,2195.711,vert3,4541,4541
428,20,3.7871,9492,TRUE,42942.099,2023.196,vert1,4540,4540
428,20,3.7871,9492,TRUE,42855.923,2195.711,vert2,4541,4541
428,20,3.7871,9492,TRUE,42730.951,1995.883,vert3,4959,4959
429,22,4.0857,9482,TRUE,42843.932,2388.18,vert1,4533,4533
429,22,4.0857,9482,TRUE,42855.923,2195.711,vert2,4541,4541
429,22,4.0857,9482,TRUE,43033.76,2303.398,vert3,4543,4543
424,20,3.0958,9437,TRUE,42590.018,2131.647,vert1,4517,4517
424,20,3.0958,9437,TRUE,42322.282,2174.339,vert2,4521,4521
424,20,3.0958,9437,TRUE,42367.648,1962.853,vert3,4525,4525
425,23,3.5743,9466,TRUE,42486.682,2439.697,vert1,4528,4528
425,23,3.5743,9466,TRUE,42687.303,2289.282,vert2,4538,4538
425,23,3.5743,9466,TRUE,42473.857,2264.038,vert3,4989,4989
415,22,2.142,1890,TRUE,41709.588,2364.19,vert1,904,904
415,22,2.142,1890,TRUE,41417.508,2358.511,vert2,1088,1088
415,22,2.142,1890,TRUE,41522.102,2183.32,vert3,2492,2492
413,18,1.552,1572,TRUE,41223.443,1897.96,vert1,828,828
413,18,1.552,1572,TRUE,41413.625,1960.825,vert2,990,990
413,18,1.552,1572,TRUE,41361.245,1720.796,vert3,2496,2496
416,22,2.205,1888,TRUE,41709.588,2364.19,vert1,904,904
416,22,2.205,1888,TRUE,41757.961,2108.211,vert2,975,975
416,22,2.205,1888,TRUE,41522.102,2183.32,vert3,2492,2492
422,18,2.7605,8064,TRUE,42152.042,1945.572,vert1,3724,3724
422,18,2.7605,8064,TRUE,42293.028,1759.835,vert2,4514,4514
422,18,2.7605,8064,TRUE,42367.648,1962.853,vert3,4525,4525
434,22,5.297,9502,TRUE,43240.335,2279.955,vert1,4542,4542
434,22,5.297,9502,TRUE,43499.269,2365.709,vert2,4977,4977
434,22,5.297,9502,TRUE,43455.887,2195.628,vert3,4980,4980
432,21,4.7581,9500,TRUE,43240.335,2279.955,vert1,4542,4542
432,21,4.7581,9500,TRUE,43171.744,2058.04,vert2,4964,4964
432,21,4.7581,9500,TRUE,43395.52,2030.808,vert3,4968,4968
430,21,4.3065,9493,TRUE,42942.099,2023.196,vert1,4540,4540
430,21,4.3065,9493,TRUE,43033.76,2303.398,vert2,4543,4543
430,21,4.3065,9493,TRUE,43171.744,2058.04,vert3,4964,4964
433,21,4.9576,9501,TRUE,43240.335,2279.955,vert1,4542,4542
433,21,4.9576,9501,TRUE,43395.52,2030.808,vert2,4968,4968
433,21,4.9576,9501,TRUE,43455.887,2195.628,vert3,4980,4980
430,17,4.1562,9995,TRUE,43051.001,1859.616,vert1,4963,4963
430,17,4.1562,9995,TRUE,43168.71,1715.658,vert2,4967,4967
430,17,4.1562,9995,TRUE,42991.821,1670.837,vert3,5204,5204
428,16,3.8018,9435,TRUE,42875,1530.655,vert1,4516,4516
428,16,3.8018,9435,TRUE,42727.784,1659.638,vert2,4961,4961
428,16,3.8018,9435,TRUE,42991.821,1670.837,vert3,5204,5204
433,19,4.832,9998,TRUE,43358.513,1808.44,vert1,4965,4965
433,19,4.832,9998,TRUE,43215.029,1895.752,vert2,4966,4966
433,19,4.832,9998,TRUE,43395.52,2030.808,vert3,4968,4968
434,19,4.9964,10000,TRUE,43358.513,1808.44,vert1,4965,4965
434,19,4.9964,10000,TRUE,43395.52,2030.808,vert2,4968,4968
434,19,4.9964,10000,TRUE,43566.642,1888.067,vert3,4969,4969
418,19,2.1671,2032,TRUE,41740.748,1833.373,vert1,974,974
418,19,2.1671,2032,TRUE,41757.961,2108.211,vert2,975,975
418,19,2.1671,2032,TRUE,41927.251,1959.65,vert3,4510,4510
413,20,1.8131,1568,TRUE,41284.492,2113.946,vert1,827,827
413,20,1.8131,1568,TRUE,41413.625,1960.825,vert2,990,990
413,20,1.8131,1568,TRUE,41522.102,2183.32,vert3,2492,2492
419,22,2.4541,2039,TRUE,41757.961,2108.211,vert1,975,975
419,22,2.4541,2039,TRUE,42052.114,2151.669,vert2,4515,4515
419,22,2.4541,2039,TRUE,41920.629,2322.042,vert3,4518,4518
417,22,2.3564,1889,TRUE,41709.588,2364.19,vert1,904,904
417,22,2.3564,1889,TRUE,41757.961,2108.211,vert2,975,975
417,22,2.3564,1889,TRUE,41920.629,2322.042,vert3,4518,4518
424,22,3.2536,9438,TRUE,42590.018,2131.647,vert1,4517,4517
424,22,3.2536,9438,TRUE,42322.282,2174.339,vert2,4521,4521
424,22,3.2536,9438,TRUE,42473.857,2264.038,vert3,4989,4989
426,20,3.3741,9443,TRUE,42590.018,2131.647,vert1,4517,4517
426,20,3.3741,9443,TRUE,42536.879,1970.779,vert2,4958,4958
426,20,3.3741,9443,TRUE,42730.951,1995.883,vert3,4959,4959
409,20,1.4196,1827,TRUE,40848.857,2129.536,vert1,890,890
409,20,1.4196,1827,TRUE,41064.448,2059.521,vert2,1179,1179
409,20,1.4196,1827,TRUE,40893.591,1967.797,vert3,2507,2507
407,22,1.6323,2613,TRUE,40648.553,2307.833,vert1,1182,1182
407,22,1.6323,2613,TRUE,40831.999,2316.017,vert2,1243,1243
407,22,1.6323,2613,TRUE,40683.014,2144.885,vert3,3732,3732
410,19,1.389,1575,TRUE,41223.443,1897.96,vert1,828,828
410,19,1.389,1575,TRUE,41064.448,2059.521,vert2,1179,1179
410,19,1.389,1575,TRUE,41012.417,1849.301,vert3,2506,2506
412,21,1.68,1571,TRUE,41284.492,2113.946,vert1,827,827
412,21,1.68,1571,TRUE,41218.408,2313.888,vert2,1092,1092
412,21,1.68,1571,TRUE,41064.448,2059.521,vert3,1179,1179
399,20,1.3363,1397,TRUE,40203.218,1978.178,vert1,743,743
399,20,1.3363,1397,TRUE,39931.864,2144.44,vert2,1091,1091
399,20,1.3363,1397,TRUE,39924.926,1936.237,vert3,3726,3726
396,23,1.6283,5630,TRUE,39740.768,2367.363,vert1,2527,2527
396,23,1.6283,5630,TRUE,39563.46,2351.759,vert2,2540,2540
396,23,1.6283,5630,TRUE,39611.098,2150.279,vert3,2542,2542
402,18,1.1957,1398,TRUE,40203.218,1978.178,vert1,743,743
402,18,1.1957,1398,TRUE,40220.735,1806.58,vert2,1189,1189
402,18,1.1957,1398,TRUE,40362.93,1900.163,vert3,3725,3725
401,21,1.4196,1395,TRUE,40203.218,1978.178,vert1,743,743
401,21,1.4196,1395,TRUE,40201.358,2178.677,vert2,891,891
401,21,1.4196,1395,TRUE,39931.864,2144.44,vert3,1091,1091
407,20,1.3961,1824,TRUE,40848.857,2129.536,vert1,890,890
407,20,1.3961,1824,TRUE,40728.747,1936.377,vert2,1016,1016
407,20,1.3961,1824,TRUE,40683.014,2144.885,vert3,3732,3732
406,22,1.5991,2334,TRUE,40486.933,2220.665,vert1,1089,1089
406,22,1.5991,2334,TRUE,40648.553,2307.833,vert2,1182,1182
406,22,1.5991,2334,TRUE,40683.014,2144.885,vert3,3732,3732
398,21,1.4057,854,TRUE,39720.109,1974.266,vert1,457,457
398,21,1.4057,854,TRUE,39931.864,2144.44,vert2,1091,1091
398,21,1.4057,854,TRUE,39772.461,2201.163,vert3,2554,2554
393,22,1.5934,5656,TRUE,39424.668,2240.32,vert1,2538,2538
393,22,1.5934,5656,TRUE,39247.803,2122.186,vert2,2544,2544
393,22,1.5934,5656,TRUE,39236.808,2330.112,vert3,2546,2546
398,23,1.6497,5627,TRUE,39740.768,2367.363,vert1,2527,2527
398,23,1.6497,5627,TRUE,39923.121,2374.74,vert2,2535,2535
398,23,1.6497,5627,TRUE,39772.461,2201.163,vert3,2554,2554
400,18,1.158,2638,TRUE,40220.735,1806.58,vert1,1189,1189
400,18,1.158,2638,TRUE,39981.367,1735.71,vert2,2505,2505
400,18,1.158,2638,TRUE,39924.926,1936.237,vert3,3726,3726
406,20,1.3633,2102,TRUE,40728.747,1936.377,vert1,1016,1016
406,20,1.3633,2102,TRUE,40557.352,2035.576,vert2,1150,1150
406,20,1.3633,2102,TRUE,40683.014,2144.885,vert3,3732,3732
407,21,1.5721,1828,TRUE,40848.857,2129.536,vert1,890,890
407,21,1.5721,1828,TRUE,40831.999,2316.017,vert2,1243,1243
407,21,1.5721,1828,TRUE,40683.014,2144.885,vert3,3732,3732
410,22,1.6708,2341,TRUE,41218.408,2313.888,vert1,1092,1092
410,22,1.6708,2341,TRUE,41012.93,2267.817,vert2,1146,1146
410,22,1.6708,2341,TRUE,41064.448,2059.521,vert3,1179,1179
411,23,1.8586,2342,TRUE,41218.408,2313.888,vert1,1092,1092
411,23,1.8586,2342,TRUE,41012.93,2267.817,vert2,1146,1146
411,23,1.8586,2342,TRUE,41079.206,2471.897,vert3,1186,1186
397,22,1.5775,5631,TRUE,39740.768,2367.363,vert1,2527,2527
397,22,1.5775,5631,TRUE,39611.098,2150.279,vert2,2542,2542
397,22,1.5775,5631,TRUE,39772.461,2201.163,vert3,2554,2554
396,21,1.4103,858,TRUE,39720.109,1974.266,vert1,457,457
396,21,1.4103,858,TRUE,39611.098,2150.279,vert2,2542,2542
396,21,1.4103,858,TRUE,39772.461,2201.163,vert3,2554,2554
404,22,1.581,1832,TRUE,40370.015,2070.242,vert1,892,892
404,22,1.581,1832,TRUE,40486.933,2220.665,vert2,1089,1089
404,22,1.581,1832,TRUE,40309.107,2352.66,vert3,1095,1095
404,21,1.4576,1833,TRUE,40370.015,2070.242,vert1,892,892
404,21,1.4576,1833,TRUE,40486.933,2220.665,vert2,1089,1089
404,21,1.4576,1833,TRUE,40557.352,2035.576,vert3,1150,1150
395,22,1.5915,5652,TRUE,39424.668,2240.32,vert1,2538,2538
395,22,1.5915,5652,TRUE,39563.46,2351.759,vert2,2540,2540
395,22,1.5915,5652,TRUE,39611.098,2150.279,vert3,2542,2542
394,23,1.7466,5651,TRUE,39424.668,2240.32,vert1,2538,2538
394,23,1.7466,5651,TRUE,39563.46,2351.759,vert2,2540,2540
394,23,1.7466,5651,TRUE,39310.28,2524.934,vert3,2541,2541
381,21,1.8697,2772,TRUE,38136.495,2066.201,vert1,1244,1244
381,21,1.8697,2772,TRUE,38212.882,2229.329,vert2,1308,1308
381,21,1.8697,2772,TRUE,37969.68,2134.159,vert3,2489,2489
385,23,1.8793,2631,TRUE,38472.099,2197.53,vert1,1187,1187
385,23,1.8793,2631,TRUE,38654.954,2413.068,vert2,2558,2558
385,23,1.8793,2631,TRUE,38464.581,2481.373,vert3,3782,3782
370,22,2.1385,5600,TRUE,37108.152,2330.158,vert1,2513,2513
370,22,2.1385,5600,TRUE,36958.679,2258.14,vert2,2664,2664
370,22,2.1385,5600,TRUE,37103.635,2132.045,vert3,2665,2665
377,19,1.9252,2327,TRUE,37826.078,1931.783,vert1,1087,1087
377,19,1.9252,2327,TRUE,37713.597,2163.733,vert2,2501,2501
377,19,1.9252,2327,TRUE,37645.604,1943.275,vert3,2512,2512
382,21,1.8118,2773,TRUE,38136.495,2066.201,vert1,1244,1244
382,21,1.8118,2773,TRUE,38212.882,2229.329,vert2,1308,1308
382,21,1.8118,2773,TRUE,38327.01,2073.824,vert3,2525,2525
387,22,1.7379,5691,TRUE,38654.954,2413.068,vert1,2558,2558
387,22,1.7379,5691,TRUE,38629.926,2123.712,vert2,2559,2559
387,22,1.7379,5691,TRUE,38785.883,2271.753,vert3,3776,3776
389,19,1.527,1358,TRUE,38867.229,1851.7,vert1,681,681
389,19,1.527,1358,TRUE,39078.152,1957.908,vert2,2545,2545
389,19,1.527,1358,TRUE,38798.465,2079.518,vert3,2551,2551
392,24,1.8162,5663,TRUE,39310.28,2524.934,vert1,2541,2541
392,24,1.8162,5663,TRUE,39236.808,2330.112,vert2,2546,2546
392,24,1.8162,5663,TRUE,39093.123,2495.564,vert3,2549,2549
391,22,1.6001,5669,TRUE,39247.803,2122.186,vert1,2544,2544
391,22,1.6001,5669,TRUE,39236.808,2330.112,vert2,2546,2546
391,22,1.6001,5669,TRUE,38995.41,2213.094,vert3,2548,2548
391,20,1.5331,5668,TRUE,39247.803,2122.186,vert1,2544,2544
391,20,1.5331,5668,TRUE,39078.152,1957.908,vert2,2545,2545
391,20,1.5331,5668,TRUE,38995.41,2213.094,vert3,2548,2548
393,21,1.4999,5655,TRUE,39424.668,2240.32,vert1,2538,2538
393,21,1.4999,5655,TRUE,39448.327,2051.283,vert2,2543,2543
393,21,1.4999,5655,TRUE,39247.803,2122.186,vert3,2544,2544
393,18,1.2608,1195,TRUE,39311.101,1919.133,vert1,566,566
393,18,1.2608,1195,TRUE,39325.831,1746.568,vert2,829,829
393,18,1.2608,1195,TRUE,39521.227,1798.08,vert3,839,839
379,18,1.6813,2323,TRUE,37826.078,1931.783,vert1,1087,1087
379,18,1.6813,2323,TRUE,38060.108,1903.074,vert2,1109,1109
379,18,1.6813,2323,TRUE,37873.234,1759.294,vert3,2488,2488
383,21,1.8064,2626,TRUE,38472.099,2197.53,vert1,1187,1187
383,21,1.8064,2626,TRUE,38212.882,2229.329,vert2,1308,1308
383,21,1.8064,2626,TRUE,38327.01,2073.824,vert3,2525,2525
385,17,1.5871,1363,TRUE,38627.038,1713.384,vert1,683,683
385,17,1.5871,1363,TRUE,38439.189,1740.811,vert2,1309,1309
385,17,1.5871,1363,TRUE,38567.283,1961.126,vert3,2519,2519
387,17,1.5351,1365,TRUE,38627.038,1713.384,vert1,683,683
387,17,1.5351,1365,TRUE,38701.179,1862.343,vert2,2550,2550
387,17,1.5351,1365,TRUE,38800.11,1690.546,vert3,3723,3723
384,20,1.6854,2628,TRUE,38472.099,2197.53,vert1,1187,1187
384,20,1.6854,2628,TRUE,38567.283,1961.126,vert2,2519,2519
384,20,1.6854,2628,TRUE,38327.01,2073.824,vert3,2525,2525
386,15,1.5277,1347,TRUE,38742.896,1491.875,vert1,677,677
386,15,1.5277,1347,TRUE,38627.038,1713.384,vert2,683,683
386,15,1.5277,1347,TRUE,38542.958,1477.97,vert3,741,741
372,21,2.1133,5575,TRUE,37365.453,2201.239,vert1,2491,2491
372,21,2.1133,5575,TRUE,37274.612,2044.417,vert2,2500,2500
372,21,2.1133,5575,TRUE,37103.635,2132.045,vert3,2665,2665
370,15,1.509,844,TRUE,37140.299,1482.336,vert1,455,455
370,15,1.509,844,TRUE,36941.121,1468.097,vert2,557,557
370,15,1.509,844,TRUE,37029.482,1632.275,vert3,971,971
374,22,2.2861,2518,TRUE,37505.651,2316.086,vert1,1147,1147
374,22,2.2861,2518,TRUE,37365.453,2201.239,vert2,2491,2491
374,22,2.2861,2518,TRUE,37556.423,2167.297,vert3,3735,3735
371,15,1.6641,847,TRUE,37140.299,1482.336,vert1,455,455
371,15,1.6641,847,TRUE,37286.789,1575.44,vert2,824,824
371,15,1.6641,847,TRUE,37029.482,1632.275,vert3,971,971
358,21,2.0252,8194,TRUE,35663.203,2269.043,vert1,3792,3792
358,21,2.0252,8194,TRUE,35886.962,2243.051,vert2,4593,4593
358,21,2.0252,8194,TRUE,35885.328,2078.764,vert3,5034,5034
355,16,2.5472,1794,TRUE,35621.678,1734.681,vert1,884,884
355,16,2.5472,1794,TRUE,35632.679,1559.368,vert2,966,966
355,16,2.5472,1794,TRUE,35326.721,1688.878,vert3,5053,5053
362,19,1.8211,8193,TRUE,36306.78,2023.372,vert1,3789,3789
362,19,1.8211,8193,TRUE,36342.179,1800.827,vert2,4598,4598
362,19,1.8211,8193,TRUE,36172.585,1916.783,vert3,5035,5035
365,20,1.7762,5919,TRUE,36613.874,2137.045,vert1,2644,2644
365,20,1.7762,5919,TRUE,36433.371,2153.03,vert2,4596,4596
365,20,1.7762,5919,TRUE,36506.77,1954.739,vert3,4597,4597
368,22,1.9533,5920,TRUE,36914.513,2098.208,vert1,2645,2645
368,22,1.9533,5920,TRUE,36693.013,2313.323,vert2,2662,2662
368,22,1.9533,5920,TRUE,36958.679,2258.14,vert3,2664,2664
366,20,1.768,5918,TRUE,36613.874,2137.045,vert1,2644,2644
366,20,1.768,5918,TRUE,36743.582,1958.074,vert2,3786,3786
366,20,1.768,5918,TRUE,36506.77,1954.739,vert3,4597,4597
371,22,2.1904,5577,TRUE,37365.453,2201.239,vert1,2491,2491
371,22,2.1904,5577,TRUE,37108.152,2330.158,vert2,2513,2513
371,22,2.1904,5577,TRUE,37103.635,2132.045,vert3,2665,2665
369,18,1.8173,1822,TRUE,37029.337,1818.721,vert1,888,888
369,18,1.8173,1822,TRUE,36914.513,2098.208,vert2,2645,2645
369,18,1.8173,1822,TRUE,36855.712,1825.347,vert3,3787,3787
372,23,2.3509,5576,TRUE,37365.453,2201.239,vert1,2491,2491
372,23,2.3509,5576,TRUE,37308.68,2373.349,vert2,2511,2511
372,23,2.3509,5576,TRUE,37108.152,2330.158,vert3,2513,2513
373,20,2.0949,5574,TRUE,37365.453,2201.239,vert1,2491,2491
373,20,2.0949,5574,TRUE,37274.612,2044.417,vert2,2500,2500
373,20,2.0949,5574,TRUE,37485.349,2027.066,vert3,2516,2516
377,23,2.408,5585,TRUE,37855.978,2273.111,vert1,2499,2499
377,23,2.408,5585,TRUE,37646.431,2436.41,vert2,2502,2502
377,23,2.408,5585,TRUE,37830.419,2457.52,vert3,2509,2509
374,21,2.1328,5578,TRUE,37365.453,2201.239,vert1,2491,2491
374,21,2.1328,5578,TRUE,37485.349,2027.066,vert2,2516,2516
374,21,2.1328,5578,TRUE,37556.423,2167.297,vert3,3735,3735
368,23,2.0756,5895,TRUE,36867.347,2396.658,vert1,2634,2634
368,23,2.0756,5895,TRUE,36693.013,2313.323,vert2,2662,2662
368,23,2.0756,5895,TRUE,36958.679,2258.14,vert3,2664,2664
369,21,1.9969,5921,TRUE,36914.513,2098.208,vert1,2645,2645
369,21,1.9969,5921,TRUE,36958.679,2258.14,vert2,2664,2664
369,21,1.9969,5921,TRUE,37103.635,2132.045,vert3,2665,2665
359,21,1.9638,9584,TRUE,35886.962,2243.051,vert1,4593,4593
359,21,1.9638,9584,TRUE,36041.191,2026.805,vert2,4595,4595
359,21,1.9638,9584,TRUE,35885.328,2078.764,vert3,5034,5034
358,24,1.7676,9579,TRUE,35944.108,2460.945,vert1,4588,4588
358,24,1.7676,9579,TRUE,35772.252,2410.963,vert2,5039,5039
358,24,1.7676,9579,TRUE,35830.767,2610.216,vert3,5040,5040
362,23,1.823,5962,TRUE,36413.071,2333.098,vert1,2663,2663
362,23,1.823,5962,TRUE,36231.763,2452.192,vert2,4589,4589
362,23,1.823,5962,TRUE,36214.388,2228.18,vert3,4591,4591
361,22,1.8117,9582,TRUE,36214.388,2228.18,vert1,4591,4591
361,22,1.8117,9582,TRUE,36084.721,2350.917,vert2,4592,4592
361,22,1.8117,9582,TRUE,36041.191,2026.805,vert3,4595,4595
357,20,2.3042,8196,TRUE,35663.203,2269.043,vert1,3792,3792
357,20,2.3042,8196,TRUE,35744.635,1993.92,vert2,4594,4594
357,20,2.3042,8196,TRUE,35885.328,2078.764,vert3,5034,5034
356,25,1.7794,9593,TRUE,35654.71,2545.933,vert1,4599,4599
356,25,1.7794,9593,TRUE,35649.839,2704.759,vert2,5038,5038
356,25,1.7794,9593,TRUE,35468.504,2555.455,vert3,5310,5310
357,23,1.9376,8195,TRUE,35663.203,2269.043,vert1,3792,3792
357,23,1.9376,8195,TRUE,35886.962,2243.051,vert2,4593,4593
357,23,1.9376,8195,TRUE,35772.252,2410.963,vert3,5039,5039
359,23,1.8005,9577,TRUE,35944.108,2460.945,vert1,4588,4588
359,23,1.8005,9577,TRUE,36084.721,2350.917,vert2,4592,4592
359,23,1.8005,9577,TRUE,35886.962,2243.051,vert3,4593,4593
361,24,1.797,9580,TRUE,36231.763,2452.192,vert1,4589,4589
361,24,1.797,9580,TRUE,36047.704,2605.254,vert2,4590,4590
361,24,1.797,9580,TRUE,36084.721,2350.917,vert3,4592,4592
359,22,1.8302,9583,TRUE,36084.721,2350.917,vert1,4592,4592
359,22,1.8302,9583,TRUE,35886.962,2243.051,vert2,4593,4593
359,22,1.8302,9583,TRUE,36041.191,2026.805,vert3,4595,4595
364,24,1.9748000000000001,5892,TRUE,36639.442,2498.975,vert1,2632,2632
364,24,1.9748000000000001,5892,TRUE,36413.071,2333.098,vert2,2663,2663
364,24,1.9748000000000001,5892,TRUE,36395.491,2594.49,vert3,3788,3788
364,21,1.8275,5917,TRUE,36613.874,2137.045,vert1,2644,2644
364,21,1.8275,5917,TRUE,36413.071,2333.098,vert2,2663,2663
364,21,1.8275,5917,TRUE,36433.371,2153.03,vert3,4596,4596
369,25,2.3657,5894,TRUE,36785.48,2632.682,vert1,2633,2633
369,25,2.3657,5894,TRUE,36867.347,2396.658,vert2,2634,2634
369,25,2.3657,5894,TRUE,37029.315,2513.926,vert3,2642,2642
365,22,1.8699,5916,TRUE,36613.874,2137.045,vert1,2644,2644
365,22,1.8699,5916,TRUE,36693.013,2313.323,vert2,2662,2662
365,22,1.8699,5916,TRUE,36413.071,2333.098,vert3,2663,2663
373,22,2.3832,2517,TRUE,37505.651,2316.086,vert1,1147,1147
373,22,2.3832,2517,TRUE,37365.453,2201.239,vert2,2491,2491
373,22,2.3832,2517,TRUE,37308.68,2373.349,vert3,2511,2511
370,24,2.3461,5598,TRUE,37108.152,2330.158,vert1,2513,2513
370,24,2.3461,5598,TRUE,36867.347,2396.658,vert2,2634,2634
370,24,2.3461,5598,TRUE,37029.315,2513.926,vert3,2642,2642
375,22,2.2646,2520,TRUE,37505.651,2316.086,vert1,1147,1147
375,22,2.2646,2520,TRUE,37713.597,2163.733,vert2,2501,2501
375,22,2.2646,2520,TRUE,37556.423,2167.297,vert3,3735,3735
373,25,2.7312,2525,TRUE,37464.612,2506.622,vert1,1149,1149
373,25,2.7312,2525,TRUE,37308.68,2373.349,vert2,2511,2511
373,25,2.7312,2525,TRUE,37337.979,2654.785,vert3,2526,2526
377,22,2.3256,5584,TRUE,37855.978,2273.111,vert1,2499,2499
377,22,2.3256,5584,TRUE,37713.597,2163.733,vert2,2501,2501
377,22,2.3256,5584,TRUE,37646.431,2436.41,vert3,2502,2502
378,22,2.0934,5568,TRUE,37969.68,2134.159,vert1,2489,2489
378,22,2.0934,5568,TRUE,37855.978,2273.111,vert2,2499,2499
378,22,2.0934,5568,TRUE,37713.597,2163.733,vert3,2501,2501
389,22,1.6895,5680,TRUE,38995.41,2213.094,vert1,2548,2548
389,22,1.6895,5680,TRUE,38936.783,2391.51,vert2,2557,2557
389,22,1.6895,5680,TRUE,38785.883,2271.753,vert3,3776,3776
390,23,1.6892,5671,TRUE,39236.808,2330.112,vert1,2546,2546
390,23,1.6892,5671,TRUE,38995.41,2213.094,vert2,2548,2548
390,23,1.6892,5671,TRUE,38936.783,2391.51,vert3,2557,2557
374,23,2.5692,2516,TRUE,37505.651,2316.086,vert1,1147,1147
374,23,2.5692,2516,TRUE,37464.612,2506.622,vert2,1149,1149
374,23,2.5692,2516,TRUE,37308.68,2373.349,vert3,2511,2511
371,25,2.646,5596,TRUE,37308.68,2373.349,vert1,2511,2511
371,25,2.646,5596,TRUE,37029.315,2513.926,vert2,2642,2642
371,25,2.646,5596,TRUE,37150.744,2656.456,vert3,2643,2643
379,22,2.1013,2635,TRUE,37999.894,2380.461,vert1,1188,1188
379,22,2.1013,2635,TRUE,37969.68,2134.159,vert2,2489,2489
379,22,2.1013,2635,TRUE,37855.978,2273.111,vert3,2499,2499
381,23,2.0411,2634,TRUE,37999.894,2380.461,vert1,1188,1188
